,PassengerId,Survived,Pclass,SibSp,Parch,Fare,male,female,S,C,Q,Age
0,-1.730107956920867,-0.7892723355548015,0.8273772438659699,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.5303766406838785
1,-1.7262200738716067,1.266989801811655,-1.5661069258891576,0.4327933656785018,-0.4736736092984604,0.7868452935884461,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,2.0745051044939435,-0.311914476089342,0.571830994003175
2,-1.7223321908223463,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.25482473201211503
3,-1.718444307773086,1.266989801811655,-1.5661069258891576,0.4327933656785018,-0.4736736092984604,0.4207302360686478,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.36516706249935255
4,-1.7145564247238256,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.36516706249935255
5,-1.7106685416745653,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,-0.4820426798824101,3.20600702005754,2.174187e-16
6,-1.7067806586253047,-0.7892723355548015,-1.5661069258891576,-0.47454519624983954,-0.4736736092984604,0.395813560675251,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,1.6740386286902287
7,-1.7028927755760443,-0.7892723355548015,0.8273772438659699,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-1.9081361840426954
8,-1.699004892526784,1.266989801811655,0.8273772438659699,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.1859367548441742
9,-1.6951170094775236,1.266989801811655,-0.3693648410115938,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,2.0745051044939435,-0.311914476089342,-1.0814804580274051
10,-1.6912291264282633,1.266989801811655,0.8273772438659699,0.4327933656785018,0.7676298785983874,-0.312172377522981,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-1.7703602297068137
11,-1.687341243379003,1.266989801811655,-1.5661069258891576,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,1.949590537361992
12,-1.6834533603297426,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.6681525950197601
13,-1.6795654772804822,-0.7892723355548015,0.8273772438659699,0.4327933656785018,5.73284383018578,-0.01870931177853076,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.6407189711711159
14,-1.6756775942312219,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-1.0814804580274051
15,-1.6717897111819615,1.266989801811655,-0.3693648410115938,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,1.7429266058581694
16,-1.667901828132701,-0.7892723355548015,0.8273772438659699,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,-0.4820426798824101,3.20600702005754,-1.9081361840426954
17,-1.6640139450834406,1.266989801811655,-0.3693648410115938,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,2.174187e-16
18,-1.6601260620341802,-0.7892723355548015,0.8273772438659699,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.08961515382758917
19,-1.6562381789849199,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,2.0745051044939435,-0.311914476089342,2.174187e-16
20,-1.6523502959356595,-0.7892723355548015,-0.3693648410115938,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.36516706249935255
21,-1.6484624128863992,1.266989801811655,-0.3693648410115938,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.2962790853314117
22,-1.6445745298371388,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,-0.4820426798824101,3.20600702005754,-1.0125924808594644
23,-1.6406866467878785,1.266989801811655,-1.5661069258891576,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.11704877767623337
24,-1.636798763738618,-0.7892723355548015,0.8273772438659699,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-1.4948083210350502
25,-1.6329108806893577,1.266989801811655,0.8273772438659699,0.4327933656785018,5.73284383018578,-0.016444159470040135,-1.3555735383351195,1.3555735383351193,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.571830994003175
26,-1.6290229976400974,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,2.0745051044939435,-0.311914476089342,2.174187e-16
27,-1.6251351145908368,-0.7892723355548015,-1.5661069258891576,2.2474704895351842,2.0089333664952354,4.647001076532463,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,-0.7370405721877009
28,-1.6212472315415765,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,-0.4820426798824101,3.20600702005754,2.174187e-16
29,-1.617359348492316,-0.7892723355548015,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,2.174187e-16
30,-1.6134714654430558,-0.7892723355548015,-1.5661069258891576,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,2.0745051044939435,-0.311914476089342,0.7096069483390568
31,-1.6095835823937954,1.266989801811655,-1.5661069258891576,0.4327933656785018,-0.4736736092984604,2.301728820789,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,2.0745051044939435,-0.311914476089342,2.174187e-16
32,-1.605695699344535,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-1.3555735383351195,1.3555735383351193,-1.6147097105649404,-0.4820426798824101,3.20600702005754,2.174187e-16
33,-1.6018078162952747,-0.7892723355548015,-0.3693648410115938,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,2.500694354705519
34,-1.5979199332460143,-0.7892723355548015,-1.5661069258891576,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,2.0745051044939435,-0.311914476089342,-0.11704877767623337
35,-1.594032050196754,-0.7892723355548015,-1.5661069258891576,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.7376951317802901,-0.7376951317802901,0.6193063641452488,-0.4820426798824101,-0.311914476089342,0.8473829026749384
36,-1.5901441671474936,1.266989801811655,0.8273772438659699,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0.7376951317802901,-0.7376951317802901,-1.6147097105649404,2.0745051044939435,-0.311914476089342,2.174187e-16
